description,image_url
"benih mentimun Hibrida METAVY F1isi kemasan : 50 bijikemasan original cap panah merahMentimun hibrida untuk dataran rendah-menengah. Tanaman vigor dan mudah merambat. Tahan terhadap virus Gemini. Bentuk buah silindris, panjang 21 - 23,5 cm, diameter 4,8 - 5,2 cm, buah seragam, daging tebal, produktif, mulai panen 36 - 38 HST, potensi hasil 60 - 70 ton/ha.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/6/d6326e32-ef6e-4307-93af-3a82724a8d25.jpg?ect=4g
"Benih Bayam LOLIisi kemasan : 15000 bijikemasan asli cap kapal terbangpertumbuhan tanaman kuat, cepat dan seragam. daun batangnya berwarna hijau kekuningan, bentuk daun bulat telur, toleran terhadap penyakit bercak daun. tekstur daun halus dan enak rasanya. umur panen lebih kurang 25hari setelah tanam. penebaran benih dianjurkan dicampur pasir bersih dengan perbandingan 1 : 10 supaya benihnya mudah di tabur dan merata, potensi hasil 2 ton / 1 kg benih yang di tanam. kebutuhan benih 3-4 kg /ha",https://images.tokopedia.net/img/cache/500-square/product-1/2019/1/26/9324521/9324521_bca75107-cca5-4dc1-803c-e98b3a993865_893_1228.jpeg?ect=4g
"Benih Kacang Tunggak Hijau UNO IPBIsi Kemasan 100 butirWarna biji hitam, Warna polong hijau, ujung polong ungu kemerahan, polong dipanen muda untuk dikonsumsi, produktivitas polong muda 8-8.53 ton/ha dan ukuran tanaman pendek (perdu). ",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/6/28/e160f428-d9ab-4c15-bcbf-c5a138beca8d.jpg?ect=4g
"---------------------------------------------------------------------------Polybag ukuran 20 cm x 20 cm. bahan standar tidak tebalIsi kemasan = 30 lembar.Berlubang dan dapat berdiri.Dalam keadaan terisi media, diameternya kira-kira 12.7 cm.Cocok untuk tanaman cabai hias, tomat dll.----------------------------------------------------------------------------Cara mengukur polibagHaloo sobat benih dramaga !! Kali ini kita ingin membahas tentang cara mengukur polybag,Banyak orang yang belum tahu dan akhirnya salah paham tentang ukuran polibag. Ada yang bilang ""katanya polibag 20 x 20 tapi kok panjangnya 20 lebarnya cuma 10"". Nah sekarang mari kita bahas, 20 x 20 itu hitungannya seperti ini, panjang 20 lebar 20 dan jika bagian atas polibag dibuka dan ditarik sehingga menjadi 2 lapis plastik maka panjangnya adalah 20 cm. atau jika masih kurang paham coba potong bagian bawah polibag lalu bentangkan, nah ukurannya akan menjadi 20 x 20",https://images.tokopedia.net/img/cache/500-square/product-1/2016/6/18/9324521/9324521_0010dfeb-1c19-4520-a989-344408a89f85.jpg?ect=4g
benih caisim TOSAKANisi kemasan 1000 bijikemasan asli cap panah merah,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/10/22/b3b69f4e-51e8-4eca-aa51-bbd94a08b31f.jpg?ect=4g
"Benih Terong Panjang Ungu Hibrida MUSTANG F1Kemasan asli Cap Panah MerahIsi Kemasan 200 butirSK Kementan  877/Kpts/TP.240/1/1999Varietas ini beradaptasi baik pada dataran rendah sampai menengah umur panen 50 hari setelah tanam, tinggi tanaman 100 cm, jumlah bunga per tandan 1-3 buah.jumlah buah per tanaman 25-30 buah.bobot per buah 150-200 g, potensi panen 4-6 kg per tanaman. ukuran buah (P x D) 20 x 6 cm. warna buah muda ungu, warna matang fisiologis kuning tua, bentuk buah melengkung, daya simpan panen 2 minggu, dan tahan layu bakteri.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/5/95d947f8-e997-4c7f-9f93-bff6c88093ca.png?ect=4g
Benih Terong Bulat Hijau Hibrida PROVITA F1Isi 150 BijiKemasan Pabrik Cap Panah Merah,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/8/24/2ee42dbd-29d3-4073-966c-2208dc733b0a.png?ect=4g
"--------------------------------------------------------------------
PUPUK GANDASIL 20-15-15, isi 100 g.
Isi kemasan = 100 g. 
Kandungan: 20% N, 15% P2O5, 15% K2O, 1% MgSO4
--------------------------------------------------------------------

Pupuk Gandasil 20-15-15 mengandung 20% N (Nitrogen), 15% P2O5 (fosfat), 15% K2O (Kalium), dan 1% MgSO4 (Magnesium), dilengkapi dengan unsur-unsur Mangan (Mn), Boron (B), Tembaga (Cu), Kobal (Co) dan Seng (Zn). Karena kandungan tersebut pupuk ini juga dikenal dengan istilah pupuk daun lengkap. Pupuk daun lengkap ini dapat digunakan untuk berbagai jenis tanaman.


Cara aplikasi:
1.	Untuk memperoleh hasil yang memuaskan gunakan Gandasil D pada tingkat permulaan pertumbuhan tanaman dengan melarutkan 10-30 g dalam 10 L air.
2.	Semprotkan larutan tersebut tiap 8-10 hari sekali.
3.	Larutan tersebut dapat pula disiramkan sebanyak 250 ml/tanaman ke perakaran tanaman  tiap 8-10 hari sekali.
4.	Larutan ini dapat dicampur dengan berbagai jenis pestisida kecuali yang bersifat alkalis.",https://images.tokopedia.net/img/cache/500-square/product-1/2016/9/3/9324521/9324521_7cb42033-05e6-44c0-b734-a82469662b1f.jpg?ect=4g
Benih Bunga Salvia REDDY SCARLET BICOLORIsi Kemasan 20 Benihkemasan Asli Cap Panah Merah,https://images.tokopedia.net/img/cache/500-square/product-1/2018/7/11/9324521/9324521_9a610a30-c4f1-4ce7-8b64-fdb62908b3c1_1833_2455.jpg?ect=4g
"---------------------------------------
Judul Buku: Bertanaman Tomat di Musim Hujan

Pengarang:
Prof. Dr. M. Syukur, SP, MSi
Helfi Eka Saputra, SP, MSi
Rudy Hermanto, SP

Penerbit: Penebar Swadaya
Tahun Terbit: 2015

Harga Rp 37.400 diskon 15% dari Rp 44.000
-----------------------------------------
Deskripsi
Musim hujan dapat menyebabkan produksi tomat menurun karena kelembapan yang tinggi sehingga intensitas penyakit meningkat. Kondisi inilah yang banyak dialami petani, bahkan tidak sedikit dari mereka gagal panen dan pada akhirnya mengalami kerugian. Oleh karena itu, dibutuhkan teknik budi daya yang tepat agar tanaman tetap dapat berproduksi tinggi tanpa harus khawatir dengan intensitas hujan yang tinggi.

Buku ini menguraikan tentang teknik budi daya tomat terutama di musim hujan, mulai dari pemilihan varietas unggul tahan penyakit, pengolahan lahan, penanaman, panen, hingga pascapanen. Dilengkapi pula dengan masalah yang sering dialami oleh petani dan solusi mengatasinya.",https://images.tokopedia.net/img/cache/500-square/product-1/2016/5/23/9324521/9324521_87acd393-d211-47a0-a11d-0559402221e4.jpg?ect=4g
"Benih Buncis TRESNAIsi Kemasan 100 BijiKemasan asli cap panah merahCocok untuk dataran menengah - tinggi- Panjang polong 18 - 22 cm- Produksi tinggi (0,6 – 1,3 kg) per tanaman- Tahan panyakit karat daun. Polong silindris (gilig) & lentur dengan tekstur halus (tidak berserat)- Buncis Tresna bisa dipanen pada umur 45 -50 hst.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/5/29/8d095e55-ab48-4574-a06f-182c8117ae6e.png?ect=4g
"------------------------------------------[4 pcs] KAIN FLANEL 24 x 24 cm.Isi kemasan = 4 pcs kain flanel ukuran lebih kurang 24 x 24 cm-------------------------------------------Kain Flanel ini digunakan sebagai sumbu  untuk budidaya secara hidroponik sederhana sistem wick (sumbu). Kain flanel merupakan media kapilaritas air dan nutrisi, sehingga air dan nutrisi dapat sampai ke akar tanaman namun tidak menyebabkan akar tanaman kelebihan air.Jika dipotong ukuran 2 x 24 cm maka 1 pcs dapat menghasilkan 12 sumbu, sedangkan jika dipotong ukuran 2 x 12 sm maka 1 pcs dapat menghasilkan 24 sumbu.",https://images.tokopedia.net/img/cache/500-square/product-1/2017/11/2/70857326/70857326_2719830f-581f-4406-8ca1-4a87a83b244a_1125_2000.jpg?ect=4g
"Bunga Pukul Empat Merah Putihisi kemasan : 25 benihKEMASAN PABRIK-------------------------------------------------------warna bunga bermacam-macam dalam satu tanaman yaitu merah, putih dan variegata (merah putih)",https://images.tokopedia.net/img/cache/500-square/product-1/2019/5/2/9324521/9324521_192c5244-9939-442d-a99b-25bc2b134b40_1280_1280?ect=4g
"Benih Mentimun MONAS F1isi Kemasan : 2,5 gram (120 butir)Kemasan Asli cap Bintang Asia",https://images.tokopedia.net/img/cache/500-square/product-1/2018/9/22/9324521/9324521_376a1008-7b94-4385-9706-df658a364efa_1718_2455.jpg?ect=4g
Benih Terong Putih PULUSIsi Kemasan : 4 gram (400 biji)Kemasan Asli Pabrik Cap Bintang Asia,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/1/12/9da474a4-b013-4912-b3cb-da6f527aa7ca.png?ect=4g
Benih Pakcoy MASBROIsi Kemasan : 10 GramKemasan Asli Cap Bintang Asia,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/3/1/5adc3dd8-44b7-43a9-a197-69b4f063e81f.jpg?ect=4g
"--------------------------------------------------------------------------------------------------Polybag ukuran 30 cm x 30 cm.Isi kemasan = 10 lembar.Berlubang dan dapat berdiri.Dalam keadaan terisi media, diameternya lebih kurang 19 cm.Cocok untuk tanaman tanaman sayuran buah, seperti cabai, tomat, terong, oyong, paria, mentimun, semangka, melon dll..---------------------------------------------------------------------------------------------------",https://images.tokopedia.net/img/cache/500-square/product-1/2016/6/18/9324521/9324521_906350e1-60f0-42ff-910f-a263b6574ae1.jpg?ect=4g
"------------------------------------------------------------------Zat Pengatur Tumbuh Atonik 6.0L, 100 ml.Isi kemasan = 100 ml. Kandungan: gabungan garam natrium 5-nitroquicol dan garam natrium dari para hitrophenol,berbentuk cairan.------------------------------------------------------------------Atonik adalah zat pengatur tumbuh (ZPT) tanaman berbentuk cairan yang dapat meningkatkan produktivitas dan ketahanan tanaman terhadap serangan penyakit.  Kandungan senyawa lengkap Atonik adalah Natrium senyawa fenol, yaitu 0.2% Na-Ortonitrofenol (C6H4NO3Na), 0.3% Na-paranitrofenol (CP6H4NO3Na), 0.1% Na-5 nitroquaniakol (C7H6N04Na) dan 0.05% Na-2.4 dinitrofenol (C6H3N2O5Na). Ion Na+ berfungsi sebagai karier metabolit dalam proses metabolisme, dan ion Na+ mampu menggantikan sebagian fungsi ion K+.Manfaat atonik adalah1.	Mempercepat pertumbuhan tanama karena unsur hara terserap lebih baik2.	Mempercepat perbaikan tanaman yang rusak akibat hama3.	Meningkatkan produktivitas tanaman4.	Meningkatkan daya tahan tanaman agar lebih tahan terhadap serangan hama dan penyakit5.	Mempercepat perkecambahan pada benih tanaman dengan cara merendam benih dalam larutan atonik selama 1jam sebelum disemai.6.	memperbanyak akar pada perbanyakan tanaman (cangkok/stek).Cara aplikasinya adalah campurkan 0.5-1 ml atonik ke dalam 1 L air. Siramkan campuran tersebut ke media tanaman setiap minggu atau tiap 2 minggu.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/98c25c4a-017d-4cde-a3ae-a0e30538c7c3.png?ect=4g
"Benih Cabai Keriting Hibrida KASTILO F1Isi Kemasan 50 ButirKemasan Asli Cap Panah MerahSK Kementan : 3264/Kpts/SR.120/10/2010Varietas ini beradaptasi dengan baik di dataran tinggi dengan altitude 900-1.100 m dpl, tinggi tanaman 120-140 cm, umur panen 110-166 hari setelah tanam, ukuran buah panjang 14-16 cm, diameter 0,8-0,9 cm, warna buah matang merah cerah, rasa pedas, berat per buah 6,06-6,10 g. Jumlah buah per tanaman 197-223 buah, berat buah per tanaman 1,32-1,34 kg, Daya simpan buah pada suhu  25-30 oC: 7-8 hari setelah panen. Varietas ini sangat tahan terhadap layu bakteri Ralstonia solanacearum dan busuk daun Phytopthora capsici.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/5/63b7aa47-9204-4bc8-b8a3-4b9124dcad18.png?ect=4g
"Pupuk Sulphate Of PotashIsi Kemasan 500g REPACKINGMerk : SolupotasseMade in BelgiaKandungan : K2O = 50%, K = 42%, SO3 = 46%, S = 18%.Bersifat water soluble (100 % larut dalam air)Rumus kimia : K2SO4Nama lain : Potasium Sulfate, Solupotasse, K2SO4Fungsi Pupuk Kalium Sulphate:Meningkatkan produktivitas tanamanMembuat tanaman lebih kuat dan kokohMemperbaiki warna, aroma, rasa dan mengurangi penyusutan selama penyimpanan",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/5/17/c77790de-4643-4100-a2b9-d8e786d75bf6.jpg?ect=4g
"Benih Cabai Rawit Hibrida PELITA F1Isi Kemasan 50 Butir Kemasan Asli Cap Panah MerahSK Kementan 	 873/Kpts/TP.240/7/1999Varietas ini beradaptasi dari dataran rendah sampai tinggi, bobot buah pertanaman 0.7 kg, berat buah per tanaman 1,7 gram, umur panen 115 hst, warna buah muda hijau, warna buah tua merah, rasa buah pedas, kulit buah mengkilat, bentuk buah kerucut langsing, ujung buah runcing, ukuran buah 4,5 cm x 0,9 cm. Keunggulan lannya  tahan Cucumber Mosaic Virus (CMV), layu bakteri dan Antracnose.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/5/4b30c512-0a00-4d82-85bb-356431b9291b.png?ect=4g
"Benih Caisim SHINTASK Kementan No: 254/Kpts/TP.240/5/2000Jumlah benih dalam kemasan: 1.000 butirKemasan asli Panah Merah.Varietas ini baik untuk dataran rendah pada musim hujan. Umur panen (setelah tanam) 25  30 hari, ukuran daun (PxL) 18,5 x 15,8 cm, tangkai daun panjang dengan warna hijau memutih. Tekstur daun regas dengan serat halus, rasa daun masak tidak pahit. Bobot per tanaman 500 gram, daya simpan 3 hari. Keunggualan tahan terhadap serangan ulat Plutella sp dan tahan terhadap serangan penyakit busuk basah.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/5/0f874cef-00f6-4d5c-a68f-9b4ccf6e9c12.png?ect=4g
"BENIH MENTIMUN BABY 007 F1KEMASAN ASLI PANAH MERAHISI : 50 BENIHMentimun Baby 007 F1 Hibrida Untuk dataran rendah, bentuk buah pendek gendut seperti kapsul, bobot perbuah 50-80 g, warna buah hijau muda, tidak pahit, tahan embun bulu dan cukup tahan terhadap Geminivirus, awal panen 28  30 HSS, bisa dipanen setiap hari, potensi hasil 2  3 kg/tan.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/3/19/7e4f85bd-a58b-45c0-b098-d190bee09096.png?ect=4g
"Benih Celosia cristata cv Bombay Pinkisi kemasan 100 benihkemasan alumunium foil--------------------------------------------------------------warna bunga pink, jumlah bunga banyak, ukuran tanaman tidak tinggi sehingga cocok untuk bedding plant.termasuk ke dalam spesies Celosia cristata",https://images.tokopedia.net/img/cache/500-square/product-1/2019/5/2/9324521/9324521_56ed4a96-be2b-42cc-88b1-c2c6269e8650_1280_1280?ect=4g
"--------------------------------------------Insektisida DECIS 25 EC, isi 50 ml.Isi kemasan = 50 ml. Bahan aktif: Deltametrin 25 g/l berbentuk cairan.Produksi: Bayer CroPScience---------------------------------------------Insektisida DECIS 25 EC merupakan racun kontak dan lambung berbentuk pekatan yang dapat diemulsikan, berwarna kuning jernih. DECIS 25 EC berfungsi untuk mengendalikan hama pada tamanan anggrek, apel, bawang merah, belimbing, cabai, jagung, jeruk, jarak, kacang panjang, kacang hijau, kakao, kapas, kedelai, kelapa sawit, kentang kubis ketimun, lada, manga, melon, semangka, teh, tembakau, dan tomat. Decis adalah insektisida non sistemik, yang bekerja pada serangga dengan cara kontak dan pencernaan. Decis menguasai spektrum besar dari serangga hama yang berbeda seperti Lepidoptera, Homoptera, dan Coleoptera. Decis juga aktif untuk beberapa serangga hama dari kelas lain seperti Hemiptera (hama), Orthoptera (belalang), Diptera (lalat) dan Thysanoptera (thrips.)Sekarang ini hampir semua Pyrethroid terdiri atas beberapa isomers yang aktif, dan beberapa diantaranya tidak aktif. Bahan aktif Decis terdiri atas hanya satu isomer, yaitu isomer murni D-CIS. Selalu lebih baik untuk memakai isomer yang paling aktif daripada campuran optik isomers untuk melakukan perawatan pada tanaman.Performa produk: Pengalaman selama 25 tahun di Indonesia Decis dipergunakan di lebih dari 2 juta hektar per tahunnya. Dosis penggunaan yang rendah. Kerja yang sangat cepat, efek knock down yang sangat baik. Spektrum kerja yang luas. Aktif dalam kondisi iklim apapun. Isomer murni tunggal dengan daya kerja yang luar biasa. Efek anti feeding melindungi tanaman yang sedang diobati. Efek penolak sementara. Peningkatan di hasil dan kualitas panenCara pemakaian: campurkan sebanyak 2-4 ml/L air. Semprotkan ke bagian tanaman sesuai kebutuhan dan serangan hama.",https://images.tokopedia.net/img/cache/500-square/product-1/2017/3/5/9324521/9324521_f5596f65-d5fc-441f-b25e-69c961d7769e_2048_0.jpg?ect=4g
"BENIH MENTIMUN PUTIH BENLEBATKEMASAN ASLI BNTANG ASIAISI 5 gram lebih kurang 200 biji----------------------------------------------------Tipe lalab, buah hijau Keputihan, ulkuran 18x4 em, panen 32 hst. Produlksi 60 ton/ ha, cocok di dataran rendah -menengah.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/4/f4d0fe80-345d-478c-97d5-f75df8ec90ce.png?ect=4g
Benih Cabai Keriting PM 999 F1isi : 50 benihkemasan asli cap panah merah_______________________________________________Rekomendasi Dataran: Rendah MenengahUmur Panen (HST): 100-115Bobot per Buah (g): 24Potensi Hasil (ton/ha): 18-23Daya tumbuh minimum : 85 %.Kemurnian : 99 %,https://images.tokopedia.net/img/cache/500-square/product-1/2018/9/19/9324521/9324521_2b7d9e1e-1680-4e39-83f9-75942a3b7edb_1811_2455.jpg?ect=4g
"Judul Buku: 8 Kiat Sukses Panen Cabai Sepanjang MusimPengarang:Prof. Dr. Muhamad Syukur, SP.,M.SiPenerbit: AgroMedia PustakaTahun Terbit: 2018",https://images.tokopedia.net/img/cache/500-square/product-1/2018/12/22/9324521/9324521_3258909c-3153-4794-830a-c2df3ac51473_857_1228.jpeg?ect=4g
"Benih Cabai Keriting Tipe KopaiIsi 10 GramCocok untuk dataran rendah hingga tinggi Cocok untuk segala musim Panen pada umur 93 - 102 HST Daya simpan lama Jumlah buah per kg 130-137 buah Panjang buah 24-26 cm Diameter buah 7,5-8 mm Berat per buah 8 – 9 gr Berat buah per tanaman 1 – 1,3 kg Jumlah buah per tanaman 220 – 260 buahTanda Daftar Var no.046/Kpts/SR.120/D.2.7/5/2016STRONG POINTBuah panjang produktif & tahan cekaman",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/9/1/6b470c28-4ae9-472c-83d6-c0b5de46b165.jpg?ect=4g
"Benih Labu air HIBRIDA F1 ORBITIsi Kemasan : 20 bijikemasan asli cap kapal terbang======================================== Cocok ditanam di dataran rendah sampai tinggi.Pertumbuhan tanaman merambat dengan vigor kuat.Bentuk buah silindris dengan panjang 40 - 45 cm, diameter 6 - 9 cm.Warna kulit hijau keputihan.Berat buah ± 800 gram dengan potensi hasil ± 63,5 ton/ha.Umur panen ± 44 hari setelah pindah tanam.Kebutuhan benih ± 1 kg/ha, dengan jarak tanam 250 x 80 cm.",https://images.tokopedia.net/img/cache/500-square/product-1/2019/3/2/9324521/9324521_bf0f3356-dfae-4fcc-9b03-3d6b11627d94_829_1280.jpeg?ect=4g
"Isi Kemasan 1 kg REPACKINGKandungan : N = 13.7%, K2O = 46.3%, K = 38.4%Bersifat Water Soluble (Larut 100% dalam air)Rumus Kimia : KNO3Nama lain : Kalium Nitrat, Potasium Nitrate, KNO3, NOPMerk: Hortipray PrayonMade in BelgiumFungsi Pupuk KNO3:1. Mencegah kerontokan bunga dan buah2. Meningkatkan daya tahan tanaman terhadap kekeringan3. Meningkatkan daya tahan tanaman terhadap penyakit jamur patogen4. Merangsang pertumbuhan dan perkembangan akar",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/5/23/363d127c-ec28-43d1-8bfa-ce871900af7f.png?ect=4g
Benih Bayam Belang Batik RONAIsi Kemasan 10.000 BijiKemasan Pabrik Cap Panah Merah,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/5/f12bdf11-4298-4fca-9b32-c7e825219074.jpg?ect=4g
"Deskripsi Produk-----------------------------------Pupuk/Nutrisi AB Mix  Untuk Sayuran Buah isi 400g untuk 200 LIsi 400 g yang terdiri dari 200 g nutrisi Adan 200 g nutrisi B, untuk 200 L air-----------------------------------Sangat bagus untuk budi daya secara hidroponik, budi daya dalam pot dan pembibitan.Untuk tanaman:- cabai- paprika- tomat- mentimun- terong- Sayuran buah lainyaKeunggulan:- Mengandung unsur hara makro (N, P, K, Ca, Mg dan S) dan unsur hara mikro(Fe, Mn, Bo, Zn, Cu dan Mo) yang lengkap sesuai kebutuhan tanaman.- Mudah diserap tanaman.- Mudah memenuhi kebutuhan nutrisi bagi tanaman- Bahan-bahan 100% larut dalam air- Tidak menyumbat sistem irigasi tetes.Pembuatan larutan stok:-	Stok A: Masukkan semua bahan nutrisi A dalam wadah berskala, tuangkan air hingga skala 1 L.-	Stok B: Masukkan semua bahan nutrisi B dalam wadah berskala, tuangkan air hingga skala 1 L.Pemakaian:- Ambil 5 ml larutan stok A dan 5 ml stok B, tambahkan menjadi 1 L air.- Untuk tanaman dalam pot: siramkan sebanyak 250 ml/tanaman, dua kali seminggu.- Untuk pembibitan: siramkan ke pembibitan setiap minggu.- Untuk hidroponik: langsung digunakan untuk hidroponik.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/ce116596-0dc8-42b6-9d39-e67c3bf4eda7.png?ect=4g
"-------------------------------------------------------12 pcs  Netpot Hitam  5 cm.Isi kemasan = 12 pcs netpot (1 lusin) warna hitam ukuran tinggi 5 cm, diameter atas 5 cm dan diameter bawah 3 cm.-------------------------------------------------------Netpot merupakan pot tanaman dengan lubang-lubang yang cukup besar, tidak seperti pot pada umumnya yang hanya memiliki beberapa lubang di bagian bawah. Dengan diameter bagian bawah yang kecil akan membuat posisi rockwool pas dan tidak gampang bergeser serta bergerak.Netpot biasa digunakan pada sistem hidroponik NFT, Rakit apung, Wick, atau Aeroponik dengan media tanam berupa hydroton, rockwool maupun cocopeat.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/11/18/3ce12773-b1db-4de0-b524-544c41bf7ec1.jpg?ect=4g
"-------------------------------------------------------------------------Pupuk Berimbang Slow Release OSMOCOTE 13-13-13 Isi kemasan = 100 g, dalam bentuk butiran. Kandungan: 13% N, 13% P2O5, 13% K2O dan hara mikro lainnya yaitu B, Cu, Mn, Mo, dan Zn.Sekali pupuk: 180 hari.-------------------------------------------------------------------------Dekastar Plus  merupakan pupuk majemuk yang penyediaannya terkendali (slow release) yang sangat baik untuk merangsang pertumbuhan tanaman pangan, perkebunan, sayuran, buah-buahan dan hias; pada fase bibit maupun dewasa.Keunggulan Dekastar Plus adalah: Pelepasan unsur hara pupuk ini dilakukan dengan perlahan sehingga mengurangi resiko kehilangan unsur hara akibat penyiraman maupun penguapan  Hara selalu tersedia dalam segala keadaan sekalipun kemasaman pH tanah rendah Aplikasinya mudah Menghemat biaya dan tenaga kerja.Cara pemakaian: taburkan dan timbun pupuk Dekastar Plus di sekeliling tanaman dengan dosis sesuai ukuran tanaman. Bisa bertahan selama 180 hari sekali aplikasi.",https://images.tokopedia.net/img/cache/500-square/product-1/2020/7/25/9324521/9324521_d98800f3-ddad-4146-b393-ba079c319b8e_1160_1160?ect=4g
"larutan pengkilap daun SEMIR DAUNisi botol 100mlsangat cocok untuk tanaman hias daun di rumah anda seperti aglonema, antorium dan tanaman daun lainnya",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/1/24/26a3eda7-322a-48b5-913b-c17e5877627e.png?ect=4g
"Bibit Bawang DayakHarga Tertera untuk 15 UmbiIsi Paket hanya bibit tidak dengan polybag/potBibit bawang dayak siap tanam,bisa ditanam di pekarangan atou halaman rumah umbinya sangat bermanfa'at bagi kesehatan untuk dijadikan obat herbal bawang dayak sudah dikenal banyak orang",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/4/29/9f211848-b368-44c9-9b4e-f353d9274d13.jpg?ect=4g
Paket Benih 6 Varietas Sayuran Daun (SARDA) Terdiri dari :1. Benih Bayam Hijau MAESTRO 3000 Biji2. Benih Bayam Merah MIRA 3000 Biji3. Benih Kangkung Bangkok 250 biji4. Benih Caisim SHINTA 300 Biji5. Benih Pakcoy NAULI 300 Biji6. Benih Kailan NITA 300 BijiMasing-masing varietas dikemas dalam plastik klip dan dibungkus dalam aluminium foil.Harga Rp 30.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/11/24/6256c42c-1338-4223-a19c-d6e0f3beaa26.jpg?ect=4g
"-----------------------------------------------------------------------Benih Oyong/Gambas BARETA F1, isi kemasan 1 pack = 2 gramkemasan asli Bintang Asia.----------------------------------------------------------------------Buah hijau sedang, lurus, panjang ± 35 em, bobot ± 350 gr, panen 35 - 40 hst Potensi hasil 35-40 ton/ha, cocok di dataran rendah - menengah",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/12/6/426bd638-214c-455e-a563-c5f01f0cd119.png?ect=4g
"Kembang Kol ORIENTCAULIFLOWER ORIENT BISIisi kemasan 100 bijiCocok ditanam di dataran rendahBentuk tanaman semi tegak , daun berwarna hijauToleran terhadap penyakit bercak daunTinggi bunga + 14 cm, lebar bunga + 18cm , dengan warna putih kremUmur Panen 45-50 hari setelah pindah tanam dengan berat bunga + 500g/tanaman.Kebutuhan benih + 300g/ha",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/9/28/127fb3cb-987c-4d37-9e59-71cbba0f6020.jpg?ect=4g
"-------------------------------------------------Benih Bunga Pukul Empat Kuning BP01.Isi kemasan 1 pack = 25 benih,KEMASAN PABRIK--------------------------------------------------Varietas ini dapat tumbuh dengan baik di dataran rendah hingga tinggi.Mahkota bunga berwarna kuning. Biji berwarna hitam.Tinggi tanaman lebih kurang 20-80 cm. Disebut sebagai bunga pukul empat karena biasanya mekar saat pukul empat sore.",https://images.tokopedia.net/img/cache/500-square/product-1/2018/1/19/9324521/9324521_8b636fd5-5355-4526-8903-e9dabdacde25_1580_2455.jpg?ect=4g
Benih Mentimun Hijau Hibrida RONALDO F1Isi Kemasan 10 GramKemasan Asli Bintang Asia,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/6/16/8aa14704-ef85-47aa-b423-88028374621f.png?ect=4g
"Benih Blewah Hibrida F1isi kemasan 1 gram (50Biji)kemasan asli cap bintang asiaBlewah Hibrida, warna buah corak hijau gelap, daging berwana orange, memiliki aroma wangi dengan ukuran sekitar 20x17 cm, umur panen +60 hst, potensi hasil +40 ton/ha, cocok ditanaman di dataran rendah",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/30/f20517c6-8717-4bb6-b3b9-a350edb1844f.png?ect=4g
Benih Cabai Rawit SHIARA IPBisi kemasan 350 bijikemasan pabrikUmur mulai panen: 90-125 HSTBobot buah: 1-3 gPanjang buah : 3-5 cmDiameter buah: 0.5-1.3 cmJumlah buah per tanaman: 156-326 buahBobot buah per tanaman: 329-1.148 gProduktivitas: 13 ton/ha,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/1/28/4682b618-436f-483e-8434-e0829057ff3c.jpg?ect=4g
"benih Kangkung BISIisi kemasan 1000 bijiPertumbuhan tanaman seragam, tegak dan tingginya mencapai sekitar ± 33 cm. Daun dan batangnya berwarna hijau serta bunganya putih. Beradaptasi cukup baik dan mudah perawatannya. dapat dipanen sekitar umur 25 - 30 hari setelah tanam. Sangat cocok untuk segala jenis masakan karena batangnya yang renyah dan rasanya yang lezat. Potensi hasil  ± 25 ton/ha",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/9/17/41dbd9c3-d78e-4578-8f53-ea783352196e.jpg?ect=4g
Benih Labu LABUMADU F1Isi Kemasan 5 benihKemasan Asli Cap Panah Merah,https://images.tokopedia.net/img/cache/500-square/product-1/2018/9/25/9324521/9324521_e4283ad5-9cbf-49a4-acd6-4c7cd29358ef_303_418.jpg?ect=4g
